DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
200610166,05/12/2020 12:00:00 AM,05/11/2020 12:00:00 AM,1505,6,Hollywood,622,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1822 1300 1309 0344 0394,40,F,O,119.0,"PORCH, RESIDENTIAL",,,AA,Adult Arrest,440.0,,,,2100    WATTLES                      DR,,34.1081,-118.3565
201912479,07/24/2020 12:00:00 AM,07/19/2020 12:00:00 AM,2300,19,Mission,1963,1,510,VEHICLE - STOLEN,,0,,,101.0,STREET,,,IC,Invest Cont,510.0,,,,PLUMMER                      ST,VAN NUYS                     BL,34.2427,-118.4502
230713393,08/17/2023 12:00:00 AM,08/15/2023 12:00:00 AM,2130,7,Wilshire,789,2,354,THEFT OF IDENTITY,0930 1822,60,M,H,101.0,STREET,,,IC,Invest Cont,354.0,,,,6TH                          AV,WASHINGTON,34.0399,-118.3237
241205422,01/24/2024 12:00:00 AM,01/24/2024 12:00:00 AM,415,12,77th Street,1268,1,510,VEHICLE - STOLEN,,0,,,101.0,STREET,,,IC,Invest Cont,510.0,,,,100 E  80TH                         ST,,33.967,-118.2739
231311432,05/27/2023 12:00:00 AM,05/27/2023 12:00:00 AM,2200,13,Newton,1323,2,762,LEWD CONDUCT,0500 0506 1822 2060 1218 2004,57,F,W,158.0,TRANSIENT ENCAMPMENT,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,762.0,,,,23RD                         ST,CENTRAL,34.0213,-118.2535
201311870,06/05/2020 12:00:00 AM,06/05/2020 12:00:00 AM,100,13,Newton,1309,1,310,BURGLARY,0344 0358 0345 1602 0202,0,X,X,710.0,OTHER PREMISE,,,IC,Invest Cont,310.0,,,,2200 E  WASHINGTON                   BL,,34.0191,-118.2337
241505208,01/24/2024 12:00:00 AM,10/25/2023 12:00:00 AM,1000,15,N Hollywood,1543,1,480,BIKE - STOLEN,0910 1822 0397 0344,41,M,H,116.0,OTHER/OUTSIDE,500.0,UNKNOWN WEAPON/OTHER WEAPON,AO,Adult Other,480.0,,,,CHANDLER,LAUREL CANYON,34.1687,-118.3965
200611093,06/06/2020 12:00:00 AM,06/05/2020 12:00:00 AM,1500,6,Hollywood,629,1,330,BURGLARY FROM VEHICLE,0344 1307,21,M,A,109.0,PARK/PLAYGROUND,,,IC,Invest Cont,330.0,,,,5300    RED OAK                      DR,,34.1127,-118.3075
231408181,04/10/2023 12:00:00 AM,04/10/2023 12:00:00 AM,120,14,Pacific,1487,1,510,VEHICLE - STOLEN,,0,,,101.0,STREET,,,IC,Invest Cont,510.0,,,,8900 S  SEPULVEDA                    BL,,33.9559,-118.3962
221709928,06/12/2022 12:00:00 AM,06/12/2022 12:00:00 AM,100,17,Devonshire,1738,1,510,VEHICLE - STOLEN,,0,,,101.0,STREET,,,IC,Invest Cont,510.0,,,,10800    COLLETT                      AV,,34.2675,-118.4834
211711001,07/27/2021 12:00:00 AM,07/27/2021 12:00:00 AM,838,17,Devonshire,1776,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0913 0416 1813 2000,32,F,H,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626.0,,,,9500    WHITAKER                     AV,,34.2433,-118.4992
221319436,10/17/2022 12:00:00 AM,10/16/2022 12:00:00 AM,2100,13,Newton,1333,1,510,VEHICLE - STOLEN,,0,,,101.0,STREET,,,IC,Invest Cont,510.0,,,,700 E  32ND                         ST,,34.0171,-118.2642
211412751,06/02/2021 12:00:00 AM,06/02/2021 12:00:00 AM,330,14,Pacific,1467,1,330,BURGLARY FROM VEHICLE,0344 1300,79,M,W,101.0,STREET,,,IC,Invest Cont,330.0,,,,5800 W  78TH                         ST,,33.9733,-118.3878
211207989,03/04/2021 12:00:00 AM,03/04/2021 12:00:00 AM,345,12,77th Street,1215,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1309,34,M,H,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,440.0,,,,5400 S  NORMANDIE                    AV,,33.9923,-118.3002
210808186,04/15/2021 12:00:00 AM,03/05/2021 12:00:00 AM,1100,8,West LA,833,2,888,TRESPASSING,1501,33,M,B,702.0,OFFICE BUILDING/OFFICE,,,IC,Invest Cont,888.0,,,,1400    WESTWOOD                     BL,,34.0551,-118.4416
242013854,12/04/2024 12:00:00 AM,11/24/2024 12:00:00 AM,1315,20,Olympic,2041,1,330,BURGLARY FROM VEHICLE,0321 0329 0386 0344 1822,25,M,O,101.0,STREET,,,IC,Invest Cont,330.0,,,,W  9TH                          ST,3RD                          AV,34.0559,-118.3165
210613037,07/19/2021 12:00:00 AM,07/18/2021 12:00:00 AM,200,6,Hollywood,636,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1822 0344 0377,22,F,W,735.0,NIGHT CLUB (OPEN EVENINGS ONLY),,,IC,Invest Cont,341.0,,,,1700    VINE                         ST,,34.1034,-118.3325
211009336,06/22/2021 12:00:00 AM,06/07/2021 12:00:00 AM,1000,10,West Valley,1008,2,354,THEFT OF IDENTITY,1822 0929,38,M,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354.0,,,,6600    HAYVENHURST                  AV,,34.1903,-118.4924
221814147,06/14/2022 12:00:00 AM,06/14/2022 12:00:00 AM,1915,18,Southeast,1862,2,624,BATTERY - SIMPLE ASSAULT,1822 1300 0444 0416 0342,51,F,H,101.0,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,,,,100 W  118TH                        ST,,33.9265,-118.2739
212007920,04/10/2021 12:00:00 AM,04/10/2021 12:00:00 AM,103,20,Olympic,2026,2,354,THEFT OF IDENTITY,0930 0100 1822,29,F,O,210.0,RESTAURANT/FAST FOOD,,,IC,Invest Cont,354.0,,,,300 S  VERMONT                      AV,,34.0672,-118.2941
231812980,07/06/2023 12:00:00 AM,07/04/2023 12:00:00 AM,2300,18,Southeast,1801,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0913 1814 0416,31,M,H,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,626.0,,,,500 W  91ST                         ST,,33.9542,-118.2827
231209963,04/12/2023 12:00:00 AM,04/10/2023 12:00:00 AM,1,12,77th Street,1241,1,487,BOAT - STOLEN,,0,,,101.0,STREET,,,IC,Invest Cont,487.0,,,,6400    CRENSHAW                     BL,,33.9814,-118.3309
211218891,09/02/2021 12:00:00 AM,09/01/2021 12:00:00 AM,1900,12,77th Street,1213,1,510,VEHICLE - STOLEN,,0,,,101.0,STREET,,,IC,Invest Cont,510.0,,,,CIMARRON                     ST,52ND                         ST,33.995,-118.316
202109756,05/24/2020 12:00:00 AM,05/24/2020 12:00:00 AM,1220,21,Topanga,2185,2,888,TRESPASSING,2004 1202,60,F,W,501.0,SINGLE FAMILY DWELLING,,,AA,Adult Arrest,888.0,,,,22000    DEL VALLE                    ST,,34.1668,-118.6058
212109509,05/31/2021 12:00:00 AM,05/30/2021 12:00:00 AM,1730,21,Topanga,2185,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1202,71,F,W,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,440.0,,,,5100    CERRILLOS                    DR,,34.1614,-118.6136
231907840,04/09/2023 12:00:00 AM,04/07/2023 12:00:00 AM,1700,19,Mission,1911,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329,47,M,X,122.0,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740.0,,,,15900    VALLEY VIEW                  CT,,34.3068,-118.4787
241413767,09/02/2024 12:00:00 AM,08/30/2024 12:00:00 AM,1043,14,Pacific,1409,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1822 0394,24,F,C,145.0,MAIL BOX,,,IC,Invest Cont,440.0,,,,3700 S  CANFIELD                     AV,,34.0284,-118.3959
240409286,08/06/2024 12:00:00 AM,08/05/2024 12:00:00 AM,10,4,Hollenbeck,457,1,510,VEHICLE - STOLEN,,0,,,108.0,PARKING LOT,,,IC,Invest Cont,510.0,,,,2800 E  CESAR E CHAVEZ               AV,,34.0469,-118.2032
240712776,11/22/2024 12:00:00 AM,11/22/2024 12:00:00 AM,1122,7,Wilshire,765,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0344 1822 0104 0325,0,X,X,203.0,OTHER BUSINESS,,,IC,Invest Cont,442.0,,,,1300 S  LA BREA                      AV,,34.0501,-118.3442
230115791,07/10/2023 12:00:00 AM,07/10/2023 12:00:00 AM,2200,1,Central,154,1,330,BURGLARY FROM VEHICLE,0344 1307 0329 0321,19,M,B,101.0,STREET,,,IC,Invest Cont,330.0,,,,500 S  MAIN                         ST,,34.0467,-118.2485
221717428,12/08/2022 12:00:00 AM,10/09/2022 12:00:00 AM,2000,17,Devonshire,1794,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1300 1822,42,F,H,101.0,STREET,,,IC,Invest Cont,740.0,,,,8300    CHIMINEAS                    AV,,34.2219,-118.5285
201106569,02/27/2020 12:00:00 AM,01/29/2020 12:00:00 AM,1000,11,Northeast,1183,1,310,BURGLARY,0344 1202,71,F,H,221.0,PUBLIC STORAGE,,,IC,Invest Cont,310.0,,,,1700    GLENDALE                     BL,,34.0858,-118.2599
211710682,07/17/2021 12:00:00 AM,07/17/2021 12:00:00 AM,910,17,Devonshire,1788,1,510,VEHICLE - STOLEN,,0,,,101.0,STREET,,,IC,Invest Cont,510.0,,,,17600    RAYEN                        ST,,34.2322,-118.5157
220711767,07/18/2022 12:00:00 AM,07/17/2022 12:00:00 AM,15,7,Wilshire,775,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0408 2000 1814 0448 2007 1222,26,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626.0,,,,4800 W  17TH                         ST,,34.0449,-118.3411
230909510,05/17/2023 12:00:00 AM,05/14/2023 12:00:00 AM,2300,9,Van Nuys,971,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,123.0,PARKING UNDERGROUND/BUILDING,,,IC,Invest Cont,420.0,,,,15000    MOORPARK                     ST,,34.1536,-118.4596
221604526,01/18/2022 12:00:00 AM,01/17/2022 12:00:00 AM,1800,16,Foothill,1682,1,510,VEHICLE - STOLEN,,0,,,101.0,STREET,,,IC,Invest Cont,510.0,,,,8800    RINCON                       AV,,34.2287,-118.3987
230611558,06/22/2023 12:00:00 AM,06/22/2023 12:00:00 AM,1430,6,Hollywood,615,1,330,BURGLARY FROM VEHICLE,1822 0344 1300 1609 0329,29,F,W,101.0,STREET,,,IC,Invest Cont,330.0,,,,3000    LAKE HOLLYWOOD               DR,,34.131,-118.3376
230600609,03/24/2023 12:00:00 AM,03/24/2023 12:00:00 AM,1110,6,Hollywood,636,2,649,DOCUMENT FORGERY / STOLEN FELONY,0913 0924 1402,0,X,X,203.0,OTHER BUSINESS,,,IC,Invest Cont,649.0,998.0,,,6500    HOLLYWOOD                    BL,,34.1034,-118.3325
221810997,05/18/2022 12:00:00 AM,05/16/2022 12:00:00 AM,1100,18,Southeast,1862,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1202 0344 1822,61,F,B,101.0,STREET,,,IC,Invest Cont,440.0,,,,MAIN                         ST,IMPERIAL                     HY,33.931,-118.2739
231206727,02/14/2023 12:00:00 AM,02/12/2023 12:00:00 AM,1930,12,77th Street,1249,1,510,VEHICLE - STOLEN,,0,,,101.0,STREET,,,IC,Invest Cont,510.0,,,,7100 S  FIGUEROA                     ST,,33.9753,-118.2827
241306715,02/27/2024 12:00:00 AM,02/26/2024 12:00:00 AM,1900,13,Newton,1321,1,510,VEHICLE - STOLEN,,0,,,101.0,STREET,,,IC,Invest Cont,510.0,,,,200 E  WASHINGTON                   BL,,34.0305,-118.2636
231804157,01/04/2023 12:00:00 AM,01/03/2023 12:00:00 AM,1640,18,Southeast,1831,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0443 1822 0601 0432,29,M,B,501.0,SINGLE FAMILY DWELLING,511.0,VERBAL THREAT,IC,Invest Cont,930.0,,,,700    LACONIA                      BL,,33.918,-118.287
221504105,01/03/2022 12:00:00 AM,01/03/2022 12:00:00 AM,14,15,N Hollywood,1596,1,310,BURGLARY,1420 2004 1609 0344,0,M,W,717.0,HEALTH SPA/GYM,,,AA,Adult Arrest,310.0,,,,11400    VENTURA                      BL,,34.1399,-118.379
241807989,03/25/2024 12:00:00 AM,03/25/2024 12:00:00 AM,1710,18,Southeast,1849,2,354,THEFT OF IDENTITY,0100 0922 0929 0930 0928,29,F,H,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354.0,,,,11500    GRAPE                        ST,,33.9305,-118.2363
211208244,03/08/2021 12:00:00 AM,03/07/2021 12:00:00 AM,2100,12,77th Street,1265,1,330,BURGLARY FROM VEHICLE,1402 1609 0329 0344 0386,49,M,B,101.0,STREET,,,IC,Invest Cont,330.0,,,,1100 W  81ST                         ST,,33.9658,-118.2952
211915310,11/08/2021 12:00:00 AM,11/05/2021 12:00:00 AM,1900,19,Mission,1945,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,0,M,O,118.0,CONSTRUCTION SITE,,,IC,Invest Cont,440.0,,,,10500    ARLETA                       AV,,34.261,-118.4461
241913319,11/23/2024 12:00:00 AM,11/23/2024 12:00:00 AM,1410,19,Mission,1998,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325,38,M,H,243.0,"DIY CENTER (LOWE'S,HOME DEPOT,OSH,CONTRACTORS WAREHOUSE)",,,IC,Invest Cont,442.0,,,,7800    VAN NUYS                     BL,,34.2153,-118.4409
240606539,02/24/2024 12:00:00 AM,02/24/2024 12:00:00 AM,2200,6,Hollywood,663,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0913 2000 2004 1218 0400 0408,22,F,H,102.0,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626.0,,,,LEXINGTON,MCCADDEN,34.0926,-118.3376
210109882,05/05/2021 12:00:00 AM,05/03/2021 12:00:00 AM,645,1,Central,162,1,761,BRANDISH WEAPON,0913 2000 0334,42,M,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",205.0,KITCHEN KNIFE,AO,Adult Other,761.0,,,,800 S  HOPE                         ST,,34.046,-118.2595
220104635,01/12/2022 12:00:00 AM,01/07/2022 12:00:00 AM,2100,1,Central,139,1,330,BURGLARY FROM VEHICLE,1609 1307 0344 0329,26,F,W,108.0,PARKING LOT,,,IC,Invest Cont,330.0,,,,700 E  3RD                          ST,,34.0455,-118.2379
242107034,03/15/2024 12:00:00 AM,03/15/2024 12:00:00 AM,1300,21,Topanga,2185,1,330,BURGLARY FROM VEHICLE,0344 1609 1420,57,M,U,108.0,PARKING LOT,,,IC,Invest Cont,330.0,,,,5400    TOPANGA CANYON               BL,,34.1592,-118.6108
210216327,10/16/2021 12:00:00 AM,10/16/2021 12:00:00 AM,2230,2,Rampart,203,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1813 2002 0400 0448 0444 0913,37,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626.0,,,,4000    MARATHON                     ST,,34.0846,-118.2892
221417200,10/02/2022 12:00:00 AM,09/16/2022 12:00:00 AM,404,14,Pacific,1465,1,440,THEFT PLAIN - PETTY ($950 & UNDER),2004 0344,36,M,W,710.0,OTHER PREMISE,,,IC,Invest Cont,440.0,,,,11700    JEFFERSON                    BL,,33.9871,-118.4001
221112774,08/16/2022 12:00:00 AM,08/02/2022 12:00:00 AM,30,11,Northeast,1132,2,354,THEFT OF IDENTITY,0100 0922 1822,31,F,H,517.0,MISSIONS/SHELTERS,,,IC,Invest Cont,354.0,,,,3000    RIVERSIDE                    DR,,34.1119,-118.2664
240908949,05/09/2024 12:00:00 AM,05/08/2024 12:00:00 AM,856,9,Van Nuys,941,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0421 0913,59,M,B,101.0,STREET,511.0,VERBAL THREAT,IC,Invest Cont,930.0,,,,SEPULVEDA,OXNARD,34.1794,-118.4662
212108466,05/04/2021 12:00:00 AM,05/04/2021 12:00:00 AM,1412,21,Topanga,2156,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325 0352,22,M,X,404.0,DEPARTMENT STORE,,,IC,Invest Cont,442.0,,,,21400    VICTORY                      BL,,34.1883,-118.5984
200914525,09/10/2020 12:00:00 AM,09/09/2020 12:00:00 AM,2200,9,Van Nuys,941,2,354,THEFT OF IDENTITY,1402 0930 1822,29,F,H,101.0,STREET,,,AA,Adult Arrest,354.0,998.0,,,SYLVAN,CEDROS,34.1766,-118.4589
220818253,12/13/2022 12:00:00 AM,12/13/2022 12:00:00 AM,2359,8,West LA,805,2,890,FAILURE TO YIELD,1300,0,M,O,101.0,STREET,,,IC,Invest Cont,890.0,,,,1600    BUTLER                       AV,,34.1016,-118.4698
200218844,12/20/2020 12:00:00 AM,12/20/2020 12:00:00 AM,2330,2,Rampart,271,2,888,TRESPASSING,1000 1822 1019 1013,0,X,X,210.0,RESTAURANT/FAST FOOD,,,IC,Invest Cont,888.0,,,,ALVARADO                     ST,OLYMPIC                      BL,34.0517,-118.2798
230509653,06/06/2023 12:00:00 AM,06/05/2023 12:00:00 AM,2200,5,Harbor,518,2,354,THEFT OF IDENTITY,0377,96,M,H,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354.0,,,,1600 N  AVALON                       BL,,33.7954,-118.2636
201418384,09/08/2020 12:00:00 AM,09/07/2020 12:00:00 AM,1430,14,Pacific,1436,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1300 0344 0386,39,F,W,101.0,STREET,,,IC,Invest Cont,420.0,,,,VENICE                       BL,SAWTELLE,34.0117,-118.4195
231217290,08/08/2023 12:00:00 AM,08/08/2023 12:00:00 AM,900,12,77th Street,1266,1,210,ROBBERY,1817 0913 0344 0329 1300 0416 0417,20,F,A,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210.0,,,,700 W  80TH                         ST,,33.9667,-118.286
221217851,08/17/2022 12:00:00 AM,08/17/2022 12:00:00 AM,1230,12,77th Street,1203,1,210,ROBBERY,1822 0344 0216 0400 0416 0429 1309 1313 0342,43,F,B,101.0,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210.0,,,,5000 S  VAN NESS                     AV,,33.9977,-118.3171
210116508,09/08/2021 12:00:00 AM,09/03/2021 12:00:00 AM,1755,1,Central,162,2,354,THEFT OF IDENTITY,1822 0928,37,M,W,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354.0,,,,700 S  GRAND                        AV,,34.0469,-118.2569
221714357,10/05/2022 12:00:00 AM,10/05/2022 12:00:00 AM,1210,17,Devonshire,1783,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0913 1202 0360 0344,61,F,O,501.0,SINGLE FAMILY DWELLING,,,AO,Adult Other,341.0,,,,19100    LIGGETT                      ST,,34.2405,-118.5492
231316902,09/07/2023 12:00:00 AM,09/04/2023 12:00:00 AM,1400,13,Newton,1361,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,122.0,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,420.0,,,,50TH                         ST,MAIN                         ST,33.9974,-118.274
231111439,07/23/2023 12:00:00 AM,07/23/2023 12:00:00 AM,1130,11,Northeast,1142,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 0913 0408 1814 1309 0432 0305,22,F,W,104.0,DRIVEWAY,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,236.0,,,,4400    FRANKLIN                     AV,,34.1054,-118.2852
230113304,05/30/2023 12:00:00 AM,05/29/2023 12:00:00 AM,1030,1,Central,118,1,330,BURGLARY FROM VEHICLE,0329 1609 1307 0344,56,F,H,102.0,SIDEWALK,,,IC,Invest Cont,330.0,,,,ANN                          ST,MAGDALENA,34.0643,-118.231
230319693,11/12/2023 12:00:00 AM,11/11/2023 12:00:00 AM,1830,3,Southwest,331,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1822 1307 0344,44,F,W,122.0,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740.0,,,,HICKORY                      ST,HARCOURT,34.0304,-118.3475
200805048,01/23/2020 12:00:00 AM,01/23/2020 12:00:00 AM,2325,8,West LA,828,2,624,BATTERY - SIMPLE ASSAULT,1414 0448 0416 1822,43,F,B,503.0,HOTEL,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,624.0,,,,900    HILGARD                      AV,,34.0641,-118.4411
230904609,01/18/2023 12:00:00 AM,01/17/2023 12:00:00 AM,1430,9,Van Nuys,943,1,210,ROBBERY,0945 0344 1822 0334,30,M,H,402.0,MARKET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210.0,,,,14400    BURBANK                      BL,,34.1721,-118.4471
220709581,05/23/2022 12:00:00 AM,05/20/2022 12:00:00 AM,1,7,Wilshire,787,1,510,VEHICLE - STOLEN,,0,,,101.0,STREET,,,IC,Invest Cont,510.0,,,,1900    VIRGINIA                     RD,,34.0398,-118.3354
210211629,07/06/2021 12:00:00 AM,07/06/2021 12:00:00 AM,1930,2,Rampart,237,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,2000 1814 0421 0913,40,F,B,108.0,PARKING LOT,511.0,VERBAL THREAT,AO,Adult Other,930.0,,,,1600    CORTEZ                       ST,,34.0673,-118.2607
232013457,07/26/2023 12:00:00 AM,07/15/2023 12:00:00 AM,1130,20,Olympic,2054,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1822 0344,50,M,H,203.0,OTHER BUSINESS,,,IC,Invest Cont,440.0,,,,3000 W  OLYMPIC                      BL,,34.0526,-118.3004
220118979,08/24/2022 12:00:00 AM,08/16/2022 12:00:00 AM,1150,1,Central,152,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1822 0325 0380,0,X,X,201.0,JEWELRY STORE,,,IC,Invest Cont,341.0,,,,600 S  HILL                         ST,,34.0491,-118.2558
231606534,03/23/2023 12:00:00 AM,03/21/2023 12:00:00 AM,1730,16,Foothill,1602,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0344,0,X,X,402.0,MARKET,,,AA,Adult Arrest,442.0,,,,12700    VAN NUYS                     BL,,34.2816,-118.4073
220214364,08/06/2022 12:00:00 AM,07/23/2022 12:00:00 AM,1900,2,Rampart,233,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0913 2000 1814 0416 0446 0552,16,M,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,627.0,,,,100 S  BENTON                       WY,,34.0699,-118.2777
230414664,11/24/2023 12:00:00 AM,11/23/2023 12:00:00 AM,1600,4,Hollenbeck,417,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101.0,STREET,,,IC,Invest Cont,420.0,,,,3400    REYNOLDS                     AV,,34.0837,-118.1967
221821150,11/26/2022 12:00:00 AM,11/25/2022 12:00:00 AM,1037,18,Southeast,1804,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0394 0344 1822,38,F,B,514.0,GROUP HOME,,,IC,Invest Cont,440.0,,,,800 E  87TH                         PL,,33.9583,-118.2608
221011732,07/18/2022 12:00:00 AM,07/01/2020 12:00:00 AM,1200,10,West Valley,1033,2,354,THEFT OF IDENTITY,1822 1202,83,F,O,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354.0,,,,6500    RESEDA                       BL,,34.1847,-118.5441
241214469,08/19/2024 12:00:00 AM,08/18/2024 12:00:00 AM,2200,12,77th Street,1235,1,510,VEHICLE - STOLEN,,0,,,101.0,STREET,,,IC,Invest Cont,510.0,,,,1400 W  59TH                         PL,,33.9867,-118.3002
200915049,09/23/2020 12:00:00 AM,09/17/2020 12:00:00 AM,1800,9,Van Nuys,923,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0411 1218 1822,28,M,H,101.0,STREET,207.0,OTHER KNIFE,IC,Invest Cont,230.0,,,,GILMORE,VAN NUYS                     BL,34.1876,-118.4487
220612322,06/27/2022 12:00:00 AM,06/26/2022 12:00:00 AM,2230,6,Hollywood,625,1,330,BURGLARY FROM VEHICLE,1822 1300 1307 1601 1609 0329 0344 0352 1205,50,F,H,108.0,PARKING LOT,,,IC,Invest Cont,330.0,,,,2000 N  HIGHLAND                     AV,,34.1067,-118.3373
212004732,01/20/2021 12:00:00 AM,01/20/2021 12:00:00 AM,1200,20,Olympic,2033,2,623,BATTERY POLICE (SIMPLE),1212 1822 0416 0446,0,X,X,504.0,OTHER RESIDENCE,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,623.0,,,,800 S  OXFORD                       AV,,34.0573,-118.3078
220711469,07/11/2022 12:00:00 AM,07/11/2022 12:00:00 AM,600,7,Wilshire,702,1,210,ROBBERY,0344 0334 1402,0,M,W,401.0,MINI-MART,102.0,HAND GUN,AA,Adult Arrest,210.0,998.0,,,7300    MELROSE                      AV,,34.0836,-118.3487
210716434,12/06/2021 12:00:00 AM,12/06/2021 12:00:00 AM,1334,7,Wilshire,739,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,,65,M,W,501.0,SINGLE FAMILY DWELLING,511.0,VERBAL THREAT,IC,Invest Cont,930.0,,,,300 S  RIMPAU                       BL,,34.0666,-118.3303
210416188,12/24/2021 12:00:00 AM,12/22/2021 12:00:00 AM,1600,4,Hollenbeck,479,2,624,BATTERY - SIMPLE ASSAULT,0305 0416 0429,63,M,H,203.0,OTHER BUSINESS,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,,,,3700    WHITTIER                     BL,,34.0244,-118.1934
201413575,07/10/2020 12:00:00 AM,06/08/2020 12:00:00 AM,1036,14,Pacific,1488,1,510,VEHICLE - STOLEN,,0,,,108.0,PARKING LOT,,,IC,Invest Cont,510.0,,,,8700    BELLANCA                     AV,,33.9539,-118.3805
230404163,01/05/2023 12:00:00 AM,01/05/2023 12:00:00 AM,400,4,Hollenbeck,469,1,510,VEHICLE - STOLEN,,0,,,101.0,STREET,,,IC,Invest Cont,510.0,,,,200    CHEESBROUGHS                 LN,,34.0377,-118.193
